elapsed_s,expected,prediction,status,confidence,known_mass,action,reason,total_ms,mediapipe_ms,classifier_ms
9.832530399999996,,no_gesture,predicted,0.0,0.0279697198420763,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,17.09579999987909,11.315600000216364,0.13910000006944756
9.941219400000136,,no_gesture,predicted,0.0,0.02690357156097889,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,16.60600000013801,10.953200000130892,0.13989999979457934
10.032220000000052,,no_gesture,predicted,0.0,0.028624268248677254,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,16.818399999920075,10.882999999921594,0.14039999996384722
10.13500299999987,,no_gesture,predicted,0.0,0.03219638019800186,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,18.70310000003883,10.494999999991705,0.13940000008005882
10.243673200000103,,no_gesture,predicted,0.0,0.018386203795671463,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,18.27099999991333,10.848700000224198,0.13949999993201345
10.338692700000138,,no_gesture,predicted,0.0,0.04815518856048584,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,18.14299999978175,10.86959999975079,0.15499999972234946
10.422421400000076,,no_gesture,predicted,0.0,0.027773255482316017,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,18.049899999823538,10.673199999928329,0.14750000036656274
10.541479900000013,,no_gesture,predicted,0.0,0.019789209589362144,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,18.233799999961775,10.78479999978299,0.13930000022810418
10.638390999999956,,no_gesture,predicted,0.0,0.058686513453722,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,18.36779999985083,10.664899999937916,0.15189999976428226
10.73865560000013,,no_gesture,predicted,0.0,0.02523055486381054,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,18.07069999995292,10.816299999987677,0.15389999998660642
10.838712900000246,,no_gesture,predicted,0.0,0.018181027844548225,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,18.075399999816,10.456500000145752,0.1428999999006919
10.923899299999903,,no_gesture,predicted,0.0,0.010050824843347073,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,18.282099999851198,10.904199999913544,0.13940000008005882
11.024445000000014,,no_gesture,predicted,0.0,0.022252153605222702,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,18.012300000009418,10.623000000123284,0.13829999988956843
11.139897200000178,,no_gesture,predicted,0.0,0.019739657640457153,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,17.090600000301492,11.250399999880756,0.13989999979457934
11.236662799999976,,no_gesture,predicted,0.0,0.015980703756213188,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,16.407600000093225,10.37880000012592,0.1640999998926418
11.336268999999902,,no_gesture,predicted,0.0,0.0223550908267498,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,16.360500000246248,10.209000000031665,0.1640999998926418
11.438536900000145,,no_gesture,predicted,0.0,0.06355656683444977,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,18.51360000000568,12.157399999978225,0.16180000011445372
11.536440599999878,,no_gesture,predicted,0.0,0.052542753517627716,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,16.44590000023527,10.327699999834294,0.18390000013823737
11.636057000000164,,no_gesture,predicted,0.0,0.03644370660185814,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,16.13199999974313,10.10329999962778,0.16349999987141928
11.736968300000171,,no_gesture,predicted,0.0,0.04614607244729996,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,16.489999999976135,10.470300000179122,0.20389999963299488
11.836429899999985,,no_gesture,predicted,0.0,0.016174064949154854,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,16.58510000015667,10.421599999972386,0.17070000012608944
11.936619300000075,,no_gesture,predicted,0.0,0.03796035423874855,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,16.580699999849458,10.309100000085891,0.19089999977950356
12.036200699999881,,no_gesture,predicted,0.0,0.04948827624320984,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,16.07289999992645,10.035699999662029,0.2601999999569671
12.13711740000008,,no_gesture,predicted,0.0,0.021143652498722076,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,16.272200000003068,10.325400000056106,0.1661999999669206
12.256030600000031,,no_gesture,predicted,0.0,0.03146890550851822,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,16.730899999856774,11.034399999971356,0.13760000001639128
12.353017800000089,,no_gesture,predicted,0.0,0.024769354611635208,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,16.299500000059197,10.258499999963533,0.20220000033077667
12.453092100000049,,no_gesture,predicted,0.0,0.036321818828582764,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,16.497699999945326,10.402000000340195,0.18950000003314926
12.5527261000002,,no_gesture,predicted,0.0,0.06183859705924988,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,16.163400000095862,10.206800000105432,0.19659999998111743
12.652744699999857,,no_gesture,predicted,0.0,0.022715602070093155,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,16.368499999771302,10.287500000231375,0.15669999993406236
12.752695799999856,,no_gesture,predicted,0.0,0.017106106504797935,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,16.173800000160554,10.237799999686104,0.20140000015089754
12.852873400000135,,no_gesture,predicted,0.0,0.04900604858994484,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,16.895000000204163,10.583799999949406,0.1615999999557971
12.953103199999987,,no_gesture,predicted,0.0,0.03017512336373329,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,16.62160000023505,10.496500000044762,0.1627000001462875
13.053432199999861,,no_gesture,predicted,0.0,0.025325234979391098,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,17.109200000049896,10.94650000004549,0.15630000007149647
13.133213999999953,,no_gesture,predicted,0.0,0.05125724896788597,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,17.507900000055088,10.877599999730592,0.1430000002073939
